Sat Aug 21 16:28:57 2021    SYPA_Profile.txt

         1254974 function calls (1235868 primitive calls) in 2.694 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/dispersion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/digraph.py:18(DiGraph)
       18    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/graph.py:513(add_nodes_from)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.9/pickle.py:335(whichmodule)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/xml/etree/ElementTree.py:125(Element)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:1549(EventCollection)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:2275(YAxis)
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/excel/_base.py:376(BaseExcelReader)
       17    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       18    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1131(<genexpr>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(putmask)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:857(<listcomp>)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.9/multiprocessing/process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/numeric.py:290(Int64Index)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/csvs.py:182(nlevels)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/compressor.py:115(BZ2CompressorWrapper)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/projections/polar.py:17(PolarTransform)
        5    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:3622(__str__)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:706(validate_sketch)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:527(should_show_dimensions)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/format.py:675(_is_screen_narrow)
       16    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/_lib/_pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1271(ParserBase)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/_iotools.py:230(NameValidator)
        4    0.000    0.000    0.000    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.9/enum.py:691(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/reusable_executor.py:27(_get_next_executor_id)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       30    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:3123(_ndim_dispatcher)
       12    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:448(validate_fontweight)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
       13    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/extension.py:97(inherit_names)
       40    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:103(_noop)
        7    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/util/_decorators.py:85(deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/legend_handler.py:480(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:744(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/offsetbox.py:942(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/zipfile.py:1180(ZipFile)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:852(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/datetime.py:1245(time)
        8    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/six.py:477(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:949(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/typing.py:774(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/dsolve/__init__.py:62(<listcomp>)
       24    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/dviread.py:135(_dispatch)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:261(disallow)
        3    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_enums.py:103(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/parser/_parser.py:247(parserinfo)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/widgets.py:2177(RectangleSelector)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/scope.py:87(Scope)
        9    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/fontconfig_pattern.py:151(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/os.py:1073(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexing.py:1329(_iLocIndexer)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/centrality/flow_matrix.py:36(InverseLaplacian)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/kdtree.py:310(innernode)
        9    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/_pytesttester.py:78(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_tools.py:481(ToolYScale)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.9/logging/__init__.py:1224(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/window/ewm.py:503(ExponentialMovingWindowGroupby)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/compat/numpy/function.py:32(CompatValidator)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/formats/info.py:454(DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:1074(TimerBase)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:5442(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/timedeltas.py:54(_field_accessor)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/frozen.py:17(FrozenList)
       33    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pyparsing.py:4246(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:837(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/compat/_inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/multidigraph.py:18(MultiDiGraph)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:552(Colormap)
       18    0.000    0.000    0.000    0.000 {method 'append' of 'pandas._libs.internals.BlockPlacement' objects}
        4    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/base.py:606(__array__)
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/indexes/range.py:757(__getitem__)
        1    0.000    0.000    0.000    0.000 {built-in method time.asctime}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/_lambertw.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/textwrap.py:115(__init__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/triads.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/__init__.py:256(<dictcomp>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/internals/managers.py:1622(external_values)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/Documents/GrEvo/GrEvo/Code/Morphlings.py:172(Plates)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/datetime.py:473(timedelta)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:576(FontProperties)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/ops/methods.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/assortativity/connectivity.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/reshape/util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/dateutil/tz/tz.py:386(tzfile)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.9/urllib/parse.py:419(_checknetloc)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/mpl_toolkits/mplot3d/proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:440(_setdef)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.9/_collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/pytables.py:3057(SeriesFixed)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parquet.py:88(BaseImpl)
        1    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/string_.py:107(StringArray)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/_procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
       22    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/computation/expr.py:283(_op_maker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.9/distutils/__init__.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.9/ctypes/__init__.py:102(CFunctionType)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/matfuncs.py:338(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/pytables.py:4193(AppendableTable)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/dtypes/dtypes.py:308(_finalize)
        2    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/reshape/concat.py:585(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/ma/core.py:1324(make_mask_descr)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/joblib/externals/loky/backend/process.py:14(LokyProcess)
       19    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/io/parsers.py:1199(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_config/display.py:15(detect_console_encoding)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:1408(EngFormatter)
        6    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/_enums.py:27(_deprecate_case_insensitive_join_cap)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:1922(SubFigure)
        8    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/mathtext.py:366(__init__)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.9/dataclasses.py:943(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/sparse/linalg/eigen/__init__.py:12(<listcomp>)
       16    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
