         836326 function calls (822192 primitive calls) in 1.019 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 transforms.py:1750(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1794(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1862(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2073(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2123(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 transforms.py:2141(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2234(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2301(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:235(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2415(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2495(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2538(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2577(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2597(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2633(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2659(AffineDeltaTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2689(TransformedPath)
        1    0.000    0.000    0.000    0.000 transforms.py:2760(TransformedPatchPath)
       18    0.000    0.000    0.000    0.000 transforms.py:53(_make_str_method)
        1    0.000    0.000    0.000    0.000 transforms.py:699(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:81(TransformNode)
        1    0.000    0.000    0.000    0.000 trf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:1(<module>)
        2    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        1    0.000    0.000    0.000    0.000 triangulation.py:454(VertexGroup)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Complex)
        1    0.000    0.000    0.000    0.000 triangulation.py:507(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:521(Simplex)
        1    0.000    0.000    0.000    0.000 triangulation.py:533(Vertex)
        1    0.000    0.000    0.000    0.000 triangulation.py:612(VertexCache)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:7(TriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1064(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1074(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1159(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1218(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:15(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:287(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:581(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:988(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:12(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:47(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.002    0.002 twodim_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:161(eye)
        1    0.000    0.000    0.002    0.002 type_check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        1    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
       93    0.001    0.000    0.001    0.000 types.py:137(_setup_native_vfuncs)
       81    0.000    0.000    0.000    0.000 types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 types.py:199(_GObjectMetaBase)
      161    0.000    0.000    0.003    0.000 types.py:201(__init__)
      161    0.000    0.000    0.001    0.000 types.py:207(_type_register)
        1    0.000    0.000    0.000    0.000 types.py:223(GObjectMeta)
      161    0.001    0.000    0.008    0.000 types.py:225(__init__)
        1    0.000    0.000    0.001    0.001 types.py:23(<module>)
      161    0.000    0.000    0.004    0.000 types.py:249(mro)
        1    0.000    0.000    0.000    0.000 types.py:252(__doc__)
      161    0.003    0.000    0.004    0.000 types.py:269(mro)
     1789    0.001    0.000    0.001    0.000 types.py:296(<listcomp>)
        1    0.000    0.000    0.000    0.000 types.py:321(StructMeta)
       86    0.000    0.000    0.002    0.000 types.py:324(__init__)
        1    0.000    0.000    0.000    0.000 types.py:49(MetaClassHelper)
      156    0.001    0.000    0.004    0.000 types.py:50(_setup_methods)
       69    0.000    0.000    0.000    0.000 types.py:54(_setup_class_methods)
      132    0.001    0.000    0.001    0.000 types.py:65(_setup_fields)
        1    0.000    0.000    0.000    0.000 types.py:69(new_class)
       93    0.000    0.000    0.000    0.000 types.py:70(_setup_constants)
       68    0.000    0.000    0.000    0.000 types.py:76(_setup_vfuncs)
        1    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        9    0.000    0.000    0.000    0.000 typing.py:1002(__init_subclass__)
     1164    0.000    0.000    0.002    0.000 typing.py:128(_type_convert)
      105    0.000    0.000    0.000    0.000 typing.py:1353(cast)
     1137    0.002    0.000    0.006    0.000 typing.py:137(_type_check)
       15    0.000    0.000    0.000    0.000 typing.py:1589(overload)
        3    0.000    0.000    0.000    0.000 typing.py:168(_type_repr)
      536    0.002    0.000    0.002    0.000 typing.py:189(_collect_type_vars)
      262    0.000    0.000    0.000    0.000 typing.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:2022(NewType)
      195    0.000    0.000    0.000    0.000 typing.py:204(_check_generic)
      263    0.000    0.000    0.001    0.000 typing.py:216(_deduplicate)
      263    0.001    0.000    0.001    0.000 typing.py:230(_remove_dups_flatten)
1829/1716    0.001    0.000    0.022    0.000 typing.py:269(inner)
      103    0.000    0.000    0.000    0.000 typing.py:335(__repr__)
  366/263    0.000    0.000    0.012    0.000 typing.py:350(__getitem__)
      263    0.001    0.000    0.011    0.000 typing.py:431(Union)
      884    0.000    0.000    0.003    0.000 typing.py:463(<genexpr>)
      103    0.000    0.000    0.005    0.000 typing.py:469(Optional)
      107    0.000    0.000    0.001    0.000 typing.py:522(__init__)
      448    0.000    0.000    0.000    0.000 typing.py:561(__eq__)
      317    0.000    0.000    0.000    0.000 typing.py:569(__hash__)
       26    0.000    0.000    0.001    0.000 typing.py:623(__init__)
       37    0.000    0.000    0.000    0.000 typing.py:635(<genexpr>)
     3446    0.001    0.000    0.002    0.000 typing.py:660(_is_dunder)
      529    0.001    0.000    0.004    0.000 typing.py:672(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:689(__mro_entries__)
     3446    0.003    0.000    0.005    0.000 typing.py:708(__setattr__)
      529    0.002    0.000    0.010    0.000 typing.py:734(__init__)
     1720    0.000    0.000    0.000    0.000 typing.py:738(<genexpr>)
      710    0.000    0.000    0.000    0.000 typing.py:745(__eq__)
  587/553    0.000    0.000    0.001    0.000 typing.py:751(__hash__)
      9/5    0.000    0.000    0.000    0.000 typing.py:754(__getitem__)
       18    0.000    0.000    0.000    0.000 typing.py:762(<genexpr>)
       10    0.000    0.000    0.000    0.000 typing.py:773(<genexpr>)
        4    0.000    0.000    0.000    0.000 typing.py:778(copy_with)
        2    0.000    0.000    0.000    0.000 typing.py:781(__repr__)
        2    0.000    0.000    0.000    0.000 typing.py:786(<listcomp>)
        7    0.000    0.000    0.000    0.000 typing.py:799(__mro_entries__)
      182    0.000    0.000    0.005    0.000 typing.py:827(__getitem__)
      417    0.000    0.000    0.002    0.000 typing.py:832(<genexpr>)
      237    0.000    0.000    0.004    0.000 typing.py:836(copy_with)
        4    0.000    0.000    0.000    0.000 typing.py:840(__repr__)
       20    0.000    0.000    0.000    0.000 typing.py:871(copy_with)
       54    0.000    0.000    0.001    0.000 typing.py:875(__getitem__)
       20    0.000    0.000    0.001    0.000 typing.py:889(__getitem_inner__)
       42    0.000    0.000    0.000    0.000 typing.py:898(<genexpr>)
       55    0.000    0.000    0.002    0.000 typing.py:904(__getitem__)
      158    0.000    0.000    0.001    0.000 typing.py:915(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:920(copy_with)
      708    0.000    0.000    0.000    0.000 typing.py:923(__eq__)
  561/488    0.001    0.000    0.001    0.000 typing.py:928(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:931(__repr__)
        5    0.000    0.000    0.000    0.000 typing.py:980(__class_getitem__)
       10    0.000    0.000    0.000    0.000 typing.py:988(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:991(<genexpr>)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.001    0.001 tz.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:58(_fix_and_maybe_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:1179(IsingBaseBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:1333(IsingGlauberBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:1354(CIsingGlauberBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:1375(PseudoIsingBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:1397(PseudoCIsingBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:21(<module>)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:330(UncertainBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:34(UncertainBaseState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:419(LatentMultigraphBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:497(MeasuredBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:615(MixedMeasuredBlockState)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:799(DynamicsBlockStateBase)
        1    0.000    0.000    0.000    0.000 uncertain_blockmodel.py:978(EpidemicsBlockState)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:110(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:153(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:189(Registry)
        1    0.000    0.000    0.000    0.000 units.py:54(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:74(AxisInfo)
        3    0.000    0.000    0.000    0.000 util.py:1(<module>)
        2    0.000    0.000    0.000    0.000 util.py:172(_get_soname)
        1    0.000    0.000    0.078    0.078 util.py:21(<module>)
        2    0.000    0.000    0.016    0.008 util.py:271(_findSoname_ldconfig)
        1    0.000    0.000    0.000    0.000 util.py:29(DictState)
        4    0.000    0.000    0.000    0.000 util.py:328(_findLib_prefix)
        2    0.000    0.000    0.016    0.008 util.py:337(find_library)
       13    0.000    0.000    0.001    0.000 util.py:73(find_spec)
        3    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1298(_Dummy)
        7    0.000    0.000    0.000    0.000 utils.py:130(_get_indent)
        7    0.000    0.000    0.000    0.000 utils.py:144(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1922(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1964(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:2030(suppress_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:43(KnownFailureException)
        7    0.000    0.000    0.000    0.000 utils.py:49(_set_function_name)
        1    0.000    0.000    0.001    0.001 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:54(_Deprecate)
        7    0.000    0.000    0.000    0.000 utils.py:66(__init__)
        7    0.000    0.000    0.000    0.000 utils.py:71(__call__)
