Tue Jul 20 19:06:30 2021    profile.txt

         27953028 function calls (27862936 primitive calls) in 12.900 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1446    0.001    0.000    0.044    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:263(__array__)
  109/108    0.000    0.000    0.043    0.000 <frozen importlib._bootstrap_external>:1171(create_module)
  109/108    0.041    0.000    0.043    0.000 {built-in method _imp.create_dynamic}
     3135    0.009    0.000    0.043    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/markers.py:296(_set_marker)
   117465    0.043    0.000    0.043    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Morphlings.py:49(reflect_n)
     1247    0.014    0.000    0.042    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/algorithms/isomorphism/isomorphvf2.py:855(__init__)
     1914    0.001    0.000    0.041    0.000 {method 'clip' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.041    0.041 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/__init__.py:1(<module>)
        1    0.000    0.000    0.041    0.041 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_subplots.py:1(<module>)
     1503    0.010    0.000    0.040    0.000 <frozen importlib._bootstrap_external>:1505(find_spec)
    11923    0.007    0.000    0.040    0.000 /usr/lib/python3.9/contextlib.py:112(__enter__)
     1914    0.004    0.000    0.040    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_methods.py:125(_clip)
      264    0.001    0.000    0.040    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:799(set_locs)
     3693    0.003    0.000    0.040    0.000 <__array_function__ internals>:2(any)
     1813    0.001    0.000    0.039    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:674(_from_any)
      264    0.008    0.000    0.039    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:2202(_raw_ticks)
      201    0.001    0.000    0.039    0.000 /usr/lib/python3.9/sre_compile.py:759(compile)
     8417    0.009    0.000    0.038    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:178(to_rgba)
    23676    0.012    0.000    0.038    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:356(pchanged)
    27888    0.019    0.000    0.038    0.000 {built-in method builtins.any}
      198    0.000    0.000    0.038    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:239(set_clip_path)
     2775    0.023    0.000    0.038    0.000 /usr/lib/python3.9/inspect.py:626(cleandoc)
     4056    0.023    0.000    0.037    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:99(__init__)
        1    0.000    0.000    0.037    0.037 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/__init__.py:1(<module>)
    27321    0.012    0.000    0.036    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/graph.py:441(__getitem__)
     2139    0.003    0.000    0.036    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:829(from_extents)
        1    0.000    0.000    0.036    0.036 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/frame.py:1(<module>)
    12107    0.008    0.000    0.034    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:132(_is_nth_color)
        1    0.000    0.000    0.033    0.033 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/collections.py:1(<module>)
    20850    0.024    0.000    0.033    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:2094(_setattr_cm)
      374    0.002    0.000    0.033    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/decorator.py:258(decorator)
        1    0.000    0.000    0.033    0.033 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/rcsetup.py:1(<module>)
   276142    0.032    0.000    0.032    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/coreviews.py:41(__init__)
      264    0.001    0.000    0.032    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:1317(_copy_tick_props)
        1    0.000    0.000    0.032    0.032 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/text.py:1(<module>)
1386/1254    0.003    0.000    0.032    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:766(_unstale_viewLim)
     2121    0.003    0.000    0.031    0.000 <__array_function__ internals>:2(prod)
     7830    0.011    0.000    0.031    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1867(__init__)
     1314    0.030    0.000    0.030    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    10923    0.008    0.000    0.030    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:82(_stale_axes_callback)
     3693    0.004    0.000    0.030    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2268(any)
     9190    0.019    0.000    0.029    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/font_manager.py:697(__hash__)
     2349    0.002    0.000    0.029    0.000 /usr/lib/python3.9/inspect.py:607(getdoc)
    27160    0.029    0.000    0.029    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Glob.py:169(<listcomp>)
       33    0.000    0.000    0.029    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:2010(__init__)
      462    0.001    0.000    0.029    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1016(get_path)
      4/2    0.000    0.000    0.029    0.014 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:217(switch_backend)
1147/1107    0.004    0.000    0.028    0.000 /usr/lib/python3.9/inspect.py:2244(_signature_from_callable)
        1    0.000    0.000    0.028    0.028 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/__init__.py:1(<module>)
      462    0.006    0.000    0.028    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:660(recache)
      264    0.001    0.000    0.028    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:260(format_ticks)
     3300    0.002    0.000    0.028    0.000 <__array_function__ internals>:2(einsum)
    12730    0.008    0.000    0.028    0.000 /usr/lib/python3.9/re.py:188(match)
   343585    0.028    0.000    0.028    0.000 /usr/lib/python3.9/inspect.py:2577(kind)
      147    0.000    0.000    0.028    0.000 /usr/lib/python3.9/re.py:250(compile)
   286335    0.028    0.000    0.028    0.000 {method 'append' of 'list' objects}
    24006    0.021    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/cbook/__init__.py:259(process)
      316    0.001    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/overrides.py:183(decorator)
     8226    0.006    0.000    0.027    0.000 <__array_function__ internals>:2(dot)
        9    0.000    0.000    0.027    0.003 /usr/lib/python3.9/importlib/__init__.py:109(import_module)
        9    0.000    0.000    0.027    0.003 <frozen importlib._bootstrap>:1018(_gcd_import)
      132    0.001    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:1257(get_minorticklocs)
     3828    0.015    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/_methods.py:91(_clip_dep_is_scalar_nan)
     3690    0.003    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:137(is_color_like)
     3720    0.010    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:780(__init__)
     3264    0.003    0.000    0.027    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/colors.py:150(_check_color_like)
        1    0.000    0.000    0.026    0.026 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/generators/geometric.py:1(<module>)
      924    0.001    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1159(set_marker)
      132    0.000    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:1253(get_majorticklocs)
     1314    0.003    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/text.py:834(get_prop_tup)
        1    0.000    0.000    0.026    0.026 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/blocking_input.py:1(<module>)
        3    0.000    0.000    0.026    0.009 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/pyplot.py:277(backend_mod)
     1251    0.002    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:854(get_bbox)
    11923    0.009    0.000    0.026    0.000 /usr/lib/python3.9/contextlib.py:121(__exit__)
     1251    0.002    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1992(rotate_deg_around)
     1908    0.002    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1972(rotate_deg)
        1    0.000    0.000    0.026    0.026 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_qt5agg.py:1(<module>)
     2121    0.003    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2933(prod)
     3756    0.002    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1315(__add__)
       66    0.001    0.000    0.026    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:598(draw)
        1    0.000    0.000    0.025    0.025 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_libs/__init__.py:1(<module>)
    27160    0.025    0.000    0.025    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Glob.py:168(<listcomp>)
        1    0.000    0.000    0.025    0.025 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/arrays/__init__.py:1(<module>)
19719/12853    0.006    0.000    0.025    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.025    0.025 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:1(<module>)
        1    0.000    0.000    0.025    0.025 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_axes.py:1(<module>)
      394    0.002    0.000    0.025    0.000 /usr/lib/python3.9/textwrap.py:414(dedent)
       33    0.000    0.000    0.025    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:1116(_gen_axes_spines)
      165    0.000    0.000    0.024    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axes/_base.py:1131(<genexpr>)
        1    0.001    0.001    0.024    0.024 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/backend_qt5.py:1(<module>)
      132    0.001    0.000    0.024    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/spines.py:423(linear_spine)
     5478    0.006    0.000    0.024    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/markers.py:238(_recache)
     3888    0.004    0.000    0.024    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:2468(composite_transform_factory)
      201    0.001    0.000    0.024    0.000 /usr/lib/python3.9/sre_parse.py:937(parse)
    56200    0.024    0.000    0.024    0.000 /home/hallowstar/Documents/Masters/GrEv2/Code/Glob.py:116(<listcomp>)
       33    0.002    0.000    0.024    0.001 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:2166(__init__)
     1908    0.005    0.000    0.024    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/transforms.py:1956(rotate)
        1    0.000    0.000    0.024    0.024 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/_libs/tslibs/__init__.py:1(<module>)
       99    0.001    0.000    0.023    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:2405(set_constrained_layout)
    24539    0.023    0.000    0.023    0.000 {built-in method numpy.asarray}
    44006    0.016    0.000    0.023    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/graph.py:339(adj)
        1    0.000    0.000    0.023    0.023 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/spatial/__init__.py:1(<module>)
      429    0.001    0.000    0.023    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1356(get_valid_values)
        1    0.000    0.000    0.023    0.023 /home/hallowstar/.local/lib/python3.9/site-packages/numpy/lib/__init__.py:1(<module>)
        1    0.000    0.000    0.023    0.023 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_editor/figureoptions.py:6(<module>)
     1755    0.001    0.000    0.023    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1422(is_alias)
   265650    0.023    0.000    0.023    0.000 {method 'values' of 'dict' objects}
    11923    0.006    0.000    0.023    0.000 /usr/lib/python3.9/contextlib.py:242(helper)
        1    0.000    0.000    0.023    0.023 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/_basic.py:5(<module>)
  482/201    0.001    0.000    0.022    0.000 /usr/lib/python3.9/sre_parse.py:435(_parse_sub)
      198    0.002    0.000    0.022    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/patches.py:54(__init__)
       12    0.002    0.000    0.022    0.002 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/artist.py:1403(get_setters)
     1512    0.001    0.000    0.022    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:674(new_gc)
       99    0.002    0.000    0.022    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/figure.py:3079(init_layoutgrid)
        1    0.000    0.000    0.022    0.022 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_compat.py:1(<module>)
        1    0.000    0.000    0.022    0.022 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backends/qt_compat.py:74(_setup_pyqt5)
     1878    0.004    0.000    0.022    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/text.py:929(set_color)
  575/214    0.008    0.000    0.022    0.000 /usr/lib/python3.9/sre_parse.py:493(_parse)
     1085    0.008    0.000    0.022    0.000 /usr/lib/python3.9/inspect.py:2150(_signature_from_function)
        1    0.000    0.000    0.022    0.022 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/special/orthogonal.py:1(<module>)
      264    0.006    0.000    0.022    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/ticker.py:884(_set_format)
   238079    0.021    0.000    0.021    0.000 {method 'getrandbits' of '_random.Random' objects}
        1    0.000    0.000    0.021    0.021 /home/hallowstar/.local/lib/python3.9/site-packages/scipy/linalg/__init__.py:1(<module>)
       33    0.021    0.001    0.021    0.001 {built-in method sizeHint}
      244    0.000    0.000    0.021    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/utils/decorators.py:21(not_implemented_for)
     1386    0.002    0.000    0.021    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/lines.py:1203(set_markerfacecolor)
      466    0.013    0.000    0.021    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/networkx/classes/graph.py:513(add_nodes_from)
     1512    0.008    0.000    0.021    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/backend_bases.py:751(__init__)
        1    0.000    0.000    0.021    0.021 /home/hallowstar/.local/lib/python3.9/site-packages/pandas/core/generic.py:1(<module>)
     5586    0.003    0.000    0.021    0.000 /home/hallowstar/.local/lib/python3.9/site-packages/matplotlib/axis.py:1489(convert_units)
    11991    0.021    0.000    0.021    0.000 {built-in method numpy.array}
